Fairport-East Rochester Post,43931,News,14 retailers with flexible return policies during the coronavirus pandemic,Covid19,6192,neutral,0,Low,,,,,https://www.monroecopost.com/zz/lifestyle/20200410/14-retailers-with-flexible-return-policies-during-coronavirus-pandemic?rssfeed=true
Newcomerstown News,43931,News,14 retailers with flexible return policies during the coronavirus pandemic,Covid19,452,neutral,0,Low,,,,,https://www.newcomerstown-news.com/zz/lifestyle/20200410/14-retailers-with-flexible-return-policies-during-coronavirus-pandemic
Cheboygan Daily Tribune,43931,News,14 retailers with flexible return policies during the coronavirus pandemic,Covid19,7404,neutral,0,Low,,,,,https://www.cheboygannews.com/zz/lifestyle/20200410/14-retailers-with-flexible-return-policies-during-coronavirus-pandemic?rssfeed=true
Bluffton Today,43931,News,14 retailers with flexible return policies during the coronavirus pandemic,Covid19,19257,neutral,0,Low,,,,,https://www.blufftontoday.com/zz/lifestyle/20200410/14-retailers-with-flexible-return-policies-during-coronavirus-pandemic
Hockessin Community News,43931,News,14 retailers with flexible return policies during the coronavirus pandemic,Covid19,4008,neutral,0,Low,,,,,https://www.hockessincommunitynews.com/zz/lifestyle/20200410/14-retailers-with-flexible-return-policies-during-coronavirus-pandemic
Alliance Review,43931,News,14 retailers with flexible return policies during the coronavirus pandemic,Covid19,67466,neutral,0,Low,,,,,https://www.the-review.com/zz/lifestyle/20200410/14-retailers-with-flexible-return-policies-during-coronavirus-pandemic
Waynesboro Record Herald,43931,News,14 retailers with flexible return policies during the coronavirus pandemic,Covid19,15208,neutral,0,Low,,,,,https://www.therecordherald.com/zz/lifestyle/20200410/14-retailers-with-flexible-return-policies-during-coronavirus-pandemic
Jackson Newspapers,43931,News,14 retailers with flexible return policies during the coronavirus pandemic,Covid19,8888,neutral,0,Low,,,,,https://www.jacksonnewspapers.com/zz/lifestyle/20200410/14-retailers-with-flexible-return-policies-during-coronavirus-pandemic
MSN,43931,News,Sephora closes Olive Branch warehouse after employee tests positive for COVID-19,Covid19,197008394,positive,0,Medium,,,,,https://www.msn.com/en-us/news/us/sephora-closes-olive-branch-warehouse-after-employee-tests-positive-for-covid-19/ar-BB12rFd0
knowauthentic.com,43931,News,"Candles, Diffusers, Room Sprays Are Selling Out During Coronavirus â€“ WWD",Covid19,2405,neutral,0,Low,,,,,http://www.knowauthentic.com/beauty/candles-diffusers-room-sprays-are-selling-out-during-coronavirus-wwd/
Yahoo! News,43931,News,"Companies struggling to retain staff face tough choice: Slash 401(k) plans, cut salaries or furlough workers?",Covid19,69429573,neutral,0,Medium,,,,,https://news.yahoo.com/companies-struggling-retain-staff-face-210500787.html
Hot Lifestyle News,43931,News,"50+ Stores Offering Free Shipping, Extended Returns, and More Incredible Offers Right Now",Covid19,12594,positive,0,Low,,,,,https://hotlifestylenews.com/lifestyle/50-stores-offering-free-shipping-extended-returns-and-more-incredible-offers-right-now/
Telemundo Utah,43932,News,"“No les importa la salud de la gente”, empleados de almacén en Utah siguen trabajando tras casos positivos de COVID-19",Covid19,,neutral,N/A,Low,,,,Media Relations,https://www.telemundoutah.com/local/no-les-importa-la-salud-de-la-gente-empleados-de-almacen-en-utah-siguen-trabajando-tras-casos-positivos-de-covid-19/1993702/
New York Times,43932,News,How the Virus Transformed the Way Americans Spend Their Money,Covid19,118000000,neutral,N/A,Medium,,,,,https://www.nytimes.com/interactive/2020/04/11/business/economy/coronavirus-us-economy-spending.html
Corning Leader,43932,News,"14 retailers with flexible return policies during the coronavirus pandemic - Lifestyle - The Leader - Corning, NY",Covid19,19238,neutral,0,Low,,,,,https://www.the-leader.com/zz/lifestyle/20200410/14-retailers-with-flexible-return-policies-during-coronavirus-pandemic?rssfeed=true
ABC30,43932,News,"Coronavirus: How Central California hospitals, government agencies, businesses are fighting COVID-19",Covid19,1090746,neutral,17,Medium,,,,,https://abc30.com/coronavirus-in-central-california-cases-corona-virus-the-valley/6019705/
NBC News,43932,News,"Companies struggling to retain staff face tough choice: Slash 401(k) plans, cut salaries or furlough workers?",Covid19,73049033,neutral,576,Medium,,,,,https://www.nbcnews.com/business/consumer/companies-struggling-retain-staff-face-tough-choice-slash-401-k-n1181146
ESSENCE,43932,News,Exclusive: Inside Sephoraâ€™s Mass Layoffs And Full COVID-19 Response Plan,Covid19,2551231,neutral,4,Medium,,,,Media Relations,https://www.essence.com/feature/exclusive-inside-sephoras-recent-mass-layoffs/
beautytap.com,43934,News,How COVID-19 Is Changing the Beauty Industry â€” & Why It May Never Look the Same Again,Covid19,46646,neutral,0,Low,,,,,https://beautytap.com/2020/04/pandemic-is-changing-the-beauty-industry/
